Metal_Type,Concentration_mg_L,Frequency_Hz,Real_Impedance_ohm,Imag_Impedance_ohm,Magnitude_ohm,Phase_deg,Charge_Transfer_Resistance_ohm,Double_Layer_Capacitance_F,Temperature_C,pH,Conductivity_uS_cm,Target,regulatory_threshold_mg_L,exceedance_ratio,Contamination_Status_Regulatory,Safety_Status_Regulatory,Real_Impedance_abs,Imag_Impedance_abs,Impedance_real_imag_ratio,Impedance_magnitude_log1p,Frequency_log10,Charge_Transfer_Resistance_log1p,Capacitance_log10_abs,Conductance_proxy,Phase_rad,Phase_sin,Phase_cos,Temp_pH_interaction,Conductivity_pH_ratio,Rct_Cdl_product,Normalized_Rct_by_Z
Cu,2.3332009580932382,10000,505.0331362975391,-172.83058432181534,533.7872981212168,-18.891783878468363,511.7166157090725,2.9751955828629845e-06,28.060757636590523,6.137561315395318,529.016900705966,2,2.0,1.1666004790466191,Low contamination,Unsafe,505.0331362975391,172.83058432181534,2.9221282695789035,6.281869094237464,4.0,6.239723286513149,-5.526338532209787,0.0018734053873478238,-0.32972383025445723,-0.3237817477675678,0.9461317983307501,172.22462055102173,86.19333859733487,0.0015224570147352279,0.9586526646647726
Cd,0.2464297694277093,10,4053.89898874652,-1217.200540796109,4232.691125923836,-16.712609753057908,4228.977322128313,4.495992046452333e-06,22.401923602769603,6.724111700344983,515.5643012543228,0,0.003,82.1432564759031,Heavy contamination,Unsafe,4053.89898874652,1217.200540796109,3.330510341452642,8.350829498141898,1.0,8.349951910826972,-5.3470778805407795,0.00023625631312313192,-0.29169006679177695,-0.28757131210003894,0.9577592288550719,150.63303660761753,76.67396440651002,0.019013448404916183,0.9991225904073707
Hg,0.3042883906037403,10,3235.933635044951,-932.5399811324314,3367.624876203659,-16.076064440213212,3318.678928992883,4.549164007109318e-06,20.115954010105234,7.870764521465572,422.7523443421753,3,0.006,50.71473176729005,Heavy contamination,Unsafe,3235.933635044951,932.5399811324314,3.4700213401166136,8.122259891467666,1.0,8.107623349099327,-5.34197294925522,0.0002969451874126219,-0.28058025524449964,-0.27691325946721496,0.9608949197135153,158.32793713816937,53.71172560626235,0.015097214734926524,0.9854657365321109
Cu,2.543253821957215,100,288.90219535644644,-63.38945555521518,295.7747480048981,-12.375440238144442,306.9531452928358,1.043863664225789e-06,26.346701464936796,7.725178482682727,495.3935782191889,2,2.0,1.2716269109786076,Low contamination,Unsafe,288.90219535644644,63.38945555521518,4.557574959769792,5.6929734268276135,2.0,5.7299476457286795,-5.980940373416244,0.0033809512365134665,-0.21599217853941166,-0.21431665814204479,0.9767642346251351,203.53297124659522,64.12713690247661,0.00032041723499101057,1.037793616129511
Pb,1.2483434968039129,10000,727.4597151878963,-191.2543335785948,752.1807344872957,-14.730123892271122,802.2983331887627,4.545182979005599e-06,22.05825847415099,6.571085875739067,471.2453774978751,1,0.01,124.83434968039128,Heavy contamination,Unsafe,727.4597151878963,191.2543335785948,3.803624741842242,6.6243052182393205,4.0,6.688726168222756,-5.342353088370576,0.0013294677118795052,-0.25708916114681357,-0.2542664612501121,0.9671342030366548,144.94671070289516,71.71499297643221,0.0036465927280941272,1.0666297292692053
Cu,1.0242062335522149,100,907.674118716433,-271.8135988113692,947.4993078026184,-16.670942263479795,1014.554464161899,2.085936869999434e-06,22.40773122921037,6.314117768198278,498.20769396762455,2,2.0,0.5121031167761074,Safe,Safe,907.674118716433,271.8135988113692,3.3393256359590504,6.854881059593693,2.0,6.923190012434931,-5.680490688177271,0.001055409742006126,-0.2909628319075985,-0.28687472019556665,0.9579681074611593,141.48505389936864,78.90376964427185,0.0021162965634178247,1.0707706652722733
Pb,0.5135577036189383,10000,2016.124337193561,-598.4173498843478,2103.059834542703,-16.531715191975437,2334.6188000858247,1.1558894558736922e-06,21.15365958103002,6.898175914337154,584.3732871030052,1,0.01,51.355770361893825,Heavy contamination,Unsafe,2016.124337193561,598.4173498843478,3.3690940571489696,7.651624011924101,4.0,7.756032145737247,-5.936708137156871,0.00047549764565636726,-0.2885328611019378,-0.2845460409900652,0.9586623756864979,145.92166502194866,84.71417578721511,0.0026985612545036963,1.1101057429459027
Cu,1.7140586879400244,10000,589.2018249470863,-156.71582415006736,609.6873297519079,-14.894672775353111,666.533373488089,4.3911610814514975e-06,23.07640630585415,6.711660757335322,496.1062686316816,2,2.0,0.8570293439700122,Safe,Safe,589.2018249470863,156.71582415006736,3.7596830322579353,6.41458509292349,4.0,6.503589386759524,-5.357321740620195,0.0016401849787583364,-0.2599610809370735,-0.2570429407050949,0.9663999827367947,154.88101062332666,73.91706561085631,0.0029268554091494716,1.0932380270362834
Cu,2.852388136863564,1000,370.06365034532047,-79.81398451297753,378.5728165501868,-12.170915908302463,415.1195159404296,4.4554670239528336e-06,30.73226269661584,7.364452753411982,402.7961583679024,2,2.0,1.426194068431782,Low contamination,Unsafe,370.06365034532047,79.81398451297753,4.636576567362234,5.939046453397592,3.0,6.03097251693284,-5.351009302731658,0.0026414997492689497,-0.21242255558323425,-0.21082862007974285,0.9775230396032982,226.32629663467287,54.69464898482656,0.0018495513142718467,1.0965380972732925
Cu,1.4573535592072175,1000,575.1542387836676,-211.578329892758,612.8358573639672,-20.196733693386733,622.5218744963427,3.3849243193694006e-06,32.13390960826687,7.932869620168639,487.7673476168262,2,2.0,0.7286767796036088,Safe,Safe,575.1542387836676,211.578329892758,2.7183986142270604,6.419727559123789,3.0,6.4353838478989775,-5.470322753270077,0.0016317583052332099,-0.3524995010980734,-0.3452446970104431,0.9385127059268656,254.91411530866537,61.4868730875436,0.0021071894323220963,1.015805238898753
Hg,0.3354636599922592,1000,2921.05049434552,-902.6239744446528,3057.32988566142,-17.17149586903007,3197.854166978598,3.297735029185434e-06,26.78800466043951,6.726002899965123,564.1296360098764,3,0.006,55.910609998709866,Heavy contamination,Unsafe,2921.05049434552,902.6239744446528,3.2361764998979616,8.025624256949857,3.0,8.07054795184525,-5.481652567747842,0.0003270827936133342,-0.29969914040717976,-0.2952327711438245,0.9554253559764563,180.17619703039537,83.87293974091637,0.01054567570467193,1.0459630745034016
Hg,0.1499341418119942,100,6713.948971757703,-1987.9958094992576,7002.088126691417,-16.49398642001928,7270.563311008974,4.252481090485678e-06,27.598307238221267,6.124448345304484,556.0121846436336,3,0.006,24.989023635332362,Heavy contamination,Unsafe,6713.948971757703,1987.9958094992576,3.3772450322445375,8.854106491710482,2.0,8.891726583312856,-5.371255493578717,0.00014281454073506085,-0.2878743698085688,-0.2839147085169025,0.9588495389203472,169.024407098329,90.78567622815099,0.0309179329972446,1.0383421601469298
Cd,0.3895029906935937,1000,2581.7130875700486,-780.0517133863907,2696.984082653718,-16.811929604407542,3016.559299913325,4.14523821084112e-06,20.48982551891304,7.795228016684771,502.6780147056362,0,0.003,129.8343302311979,Heavy contamination,Unsafe,2581.7130875700486,780.0517133863907,3.3096691453428213,7.900260137066724,3.0,8.01220360477969,-5.382345750316942,0.00037078453908251163,-0.2934235252104194,-0.28923111500860355,0.9572592972183033,159.7228619420135,64.4853509820659,0.012504356875268853,1.118493549633426
Cd,0.8632378806413356,1000,1151.0689737366367,-358.75510790615255,1205.6803099279134,-17.3107551942009,1204.0182507114066,4.560421893770817e-06,21.03974392056975,6.075899460479741,449.95380257186304,0,0.003,287.7459602137785,Heavy contamination,Unsafe,1151.0689737366367,358.75510790615255,3.208508947653893,7.095628322657882,3.0,7.094249991628653,-5.340899757256342,0.0008294072580972644,-0.3021296741455161,-0.297554090377077,0.9547049613885278,127.83536873562167,74.05550493791088,0.005490831191043939,0.9986214760216124
Pb,1.5932921634049202,10,655.8733979728111,-221.8452391317554,692.3765047240029,-18.687798911793607,656.6238393348108,3.2109897903868144e-06,23.863515884742757,7.905531794306666,493.01773258290905,1,0.01,159.32921634049202,Heavy contamination,Unsafe,655.8733979728111,221.8452391317554,2.9564456759891384,6.541573148517631,1.0,6.488633095114703,-5.493225843837228,0.0014443008871266921,-0.3261636209614118,-0.32041127568329025,0.9472785305362972,188.653783550776,62.3636392020588,0.0021084124442286695,0.9483623936598018
Hg,0.0929296747909447,10000,10842.615237534215,-3263.8849052911464,11323.217292986854,-16.75304341365101,12255.017445969102,4.870588370931235e-06,28.15847631069721,7.329158856018079,512.7404438836384,3,0.006,15.488279131824116,Moderate contamination,Unsafe,10842.615237534215,3263.8849052911464,3.3219968081453244,9.334698834760763,4.0,9.413772315442895,-5.312329414912441,8.831412257886029e-05,-0.29239576729776046,-0.2882471316091996,0.9575560511630997,206.37794602452175,69.95897535945215,0.05968914545789652,1.0822911129293866
Pb,1.1430530314796503,10000,863.7979252986129,-287.18676325806035,910.2873682199644,-18.390410536057605,898.7752081343428,4.984587323733354e-06,31.093267231024896,7.883378416883898,599.9742876548268,1,0.01,114.30530314796503,Heavy contamination,Unsafe,863.7979252986129,287.18676325806035,3.007791569137932,6.814858290130872,4.0,6.802144963387285,-5.302283672571656,0.0010985541872940267,-0.32097321464766054,-0.3154902213129071,0.9489288278137264,245.11999179946503,76.10623971744786,0.004480023509352252,0.9873532683320427
Cd,0.126252787280738,1000,7924.085702142502,-2335.403825188101,8261.068044847618,-16.421414646432417,9334.75542712114,1.4661784399945305e-06,29.07504592007049,6.399319373297956,528.8356180338754,0,0.003,42.084262426912666,Heavy contamination,Unsafe,7924.085702142502,2335.403825188101,3.393025915550548,9.01943020380365,3.0,9.141606976871016,-5.833517063530789,0.00012104972317999164,-0.2866077534154662,-0.28269998655254747,0.9592083806989957,186.0605046358348,82.63935382845177,0.01368641714986695,1.1299695604059385
Pb,1.2213352199045135,10000,828.4058737646844,-248.9704831690168,865.0101694068364,-16.727712736380322,970.733678837682,4.398175038216489e-06,25.881917824801825,6.081399590507616,538.8529860125227,1,0.01,122.13352199045136,Heavy contamination,Unsafe,828.4058737646844,248.9704831690168,3.327325646064571,6.763896651457501,4.0,6.87908177395216,-5.356628757591406,0.0011560557729449286,-0.29195366357762687,-0.28782376436076273,0.9576833927082583,157.39828446130159,88.60673894295734,0.004269456635019955,1.1222222734123706
Cd,0.6961906105309613,10,1555.9937134827878,-467.9571248800907,1624.8385480176169,-16.73839017159376,1579.8711751572566,2.999289030994356e-06,21.774861095047072,6.976419956552983,498.2908287136104,0,0.003,232.06353684365376,Heavy contamination,Unsafe,1555.9937134827878,467.9571248800907,3.3250775140525333,7.393778991215679,1.0,7.365731350750551,-5.522836905773809,0.0006154457630386932,-0.2921400199777697,-0.2880022297913978,0.9576297382784136,151.91057549465555,71.42500476539382,0.004738490286033323,0.9723250208974947
Hg,0.1033261806191682,10,9573.12145716178,-2860.174903645177,9991.25892533133,-16.63464115581663,9776.815282494326,2.550265353199329e-06,31.71159852330784,6.90124682914025,470.897910156506,3,0.006,17.2210301031947,Moderate contamination,Unsafe,9573.12145716178,2860.174903645177,3.347040576070323,9.209565964733414,1.0,9.187871351826415,-5.593244368737535,0.00010008748721990886,-0.2903292580567553,-0.2862677191153194,0.9581496714984108,218.84956875594685,68.23374409678028,0.02493347327957499,0.9785368746380605
Cu,1.5777698778183311,1000,667.9671411179324,-181.14323895004836,692.0931834880172,-15.172883981488432,734.1188116850965,3.4522892395308605e-06,25.45679077398586,6.662984546509765,562.5905967294412,2,2.0,0.7888849389091656,Safe,Safe,667.9671411179324,181.14323895004836,3.6875079908361474,6.541164454058115,3.0,6.600032134700269,-5.461767044624355,0.001444892138597214,-0.2648167825000795,-0.26173244191933964,0.965140471043951,169.61820353080014,84.43522459311492,0.0025343904741176406,1.0607224998001243
Hg,0.2290264814759706,10,4360.5671964612575,-1289.2523958072843,4547.165932198737,-16.47092656928536,4891.878468183822,1.2238622290480282e-06,31.040810217241845,7.915312948777394,498.9864648678473,3,0.006,38.1710802459951,Heavy contamination,Unsafe,4360.5671964612575,1289.2523958072843,3.382244788249893,8.422479338857194,1.0,8.495536053086488,-5.911912757445621,0.00021991720005613252,-0.2874718994882435,-0.2835287770516611,0.9589637285025902,245.697727053076,63.0406489337709,0.005986985286303506,1.0758082157378688
Pb,1.8792965369840744,10000,560.4525876497404,-146.6633374167707,579.3248117813663,-14.664733905498291,591.2672054714224,3.0258444750683195e-06,27.694682628715128,7.645167464322864,598.9380259929051,1,0.01,187.92965369840744,Heavy contamination,Unsafe,560.4525876497404,146.6633374167707,3.821354385610976,6.363587967100311,4.0,6.383957893645072,-5.519009893333106,0.0017261473695962945,-0.25594789057979217,-0.2531625340986095,0.967423759956706,211.7304865678005,78.34204138883584,0.001789082606964788,1.0206143314530476
Pb,1.989882523134446,100,469.6736019916973,-153.51899161332628,494.1268796511962,-18.10066080477265,537.0057950920208,4.483562280106667e-06,31.07993080342738,7.323164042751187,491.4241148536088,1,0.01,198.98825231344458,Heavy contamination,Unsafe,469.6736019916973,153.51899161332628,3.059384360546228,6.204814052251352,2.0,6.2878693316502785,-5.348279940270146,0.0020237717096140886,-0.3159161278299693,-0.31068739211616087,0.9505121484652675,227.6034317108544,67.10543583588546,0.0024076989270732743,1.0867771360060519
Hg,0.0702100845480271,10000,14240.519926567602,-4278.113314069417,14869.252210753131,-16.721231557623142,15934.902616673502,1.8538460645558757e-06,33.60934342178858,6.325716583275655,413.6000567295155,3,0.006,11.701680758004517,Moderate contamination,Unsafe,14240.519926567602,4278.113314069417,3.328691617337839,9.607118000356303,4.0,9.676329868904196,-5.731692127066718,6.725287767173347e-05,-0.2918405456689038,-0.2877154313769441,0.957715944603398,212.60318103621458,65.3839057155413,0.0295408565050013,1.0716680563901286
Hg,0.3924535655729264,100,2583.64267743278,-759.7121701209884,2693.0228491570515,-16.38581050913119,2751.4885639538747,2.705559579077701e-06,33.81544274080703,7.468646816437049,536.5156274180165,3,0.006,65.40892759548773,Heavy contamination,Unsafe,2583.64267743278,759.7121701209884,3.4008178084312113,7.898790838432876,2.0,7.920260713803054,-5.567582408410389,0.00037132993517401483,-0.28598634399222767,-0.2821038708820416,0.9593838679242884,252.55559877253773,71.83572078484332,0.007444316240928153,1.0217100700850354
Cd,0.4345516597621089,1000,2456.8678792117994,-747.6081449963323,2568.096126387706,-16.924647571142707,2469.3347580155933,4.757923550859503e-06,28.026601700009053,7.454024909399448,409.3282901851622,0,0.003,144.8505532540363,Heavy contamination,Unsafe,2456.8678792117994,747.6081449963323,3.2863043235311014,7.851309414233017,3.0,7.812108949999691,-5.322491271815351,0.0003893935237565326,-0.29539082485610146,-0.2911137699693199,0.9566884408908941,208.9109871976844,54.913727161562036,0.011748906000118343,0.9615429627581766
Pb,1.08868727934422,100,958.9392251018528,-287.7839001711003,1001.191295725563,-16.704842543167018,1102.80893099352,2.714255351222789e-06,27.67262547148458,6.850136347232015,450.1003193769407,1,0.01,108.868727934422,Heavy contamination,Unsafe,958.9392251018528,287.7839001711003,3.3321503549308655,6.909944177320838,2.0,7.006522142106497,-5.566189321724394,0.0009988101217702871,-0.29155450340548744,-0.2874414723737119,0.9577982041952431,189.561257565555,65.70676793800014,0.0029933050423254456,1.101496722654998
Pb,1.631397460020534,10,570.5681292775799,-163.1951634947777,593.4481034896012,-15.961706382449274,595.0744487506439,2.433470529329593e-06,23.98517698254256,7.849571819428027,470.7476505559807,1,0.01,163.1397460020534,Heavy contamination,Unsafe,570.5681292775799,163.1951634947777,3.4962318555006817,6.3876334179379555,1.0,6.390365573275392,-5.61359547847155,0.0016850673110556796,-0.27858433061033305,-0.2749948353279004,0.9614457033774612,188.2733693261598,59.97112470910693,0.001448096133791745,1.0027405012341883
Hg,0.4632918944654339,10000,2137.2784426725148,-625.4798311555469,2226.9225762686547,-16.312245447611573,2493.978991248297,2.7621465924935134e-06,34.03699747293937,6.333955764458021,547.8967171242655,3,0.006,77.21531574423898,Heavy contamination,Unsafe,2137.2784426725148,625.4798311555469,3.417022158365312,7.708824850115116,4.0,7.822035587808804,-5.558596073960721,0.00044905018731055855,-0.28470239145427817,-0.28087183533950105,0.9597452850173426,215.5888363485674,86.50150670647224,0.006888735572426893,1.1199217331686455
Cu,2.9018571890050966,100,321.93619108450827,-132.1344765727565,347.99774572424656,-22.315053604973784,348.9975201788651,3.077811066070225e-06,26.868787507994316,6.534675124823329,498.84718528152257,2,2.0,1.4509285945025483,Low contamination,Unsafe,321.93619108450827,132.1344765727565,2.4364283980404298,5.855065462938719,2.0,5.857926069255116,-5.511616961139257,0.00287358183288212,-0.3894711581658226,-0.3796992313779523,0.9251099900503681,175.57879736265426,76.33848288956383,0.0010741484296375777,1.002872933706898
Pb,1.3656838790574812,10000,642.4517172564861,-178.44060217916692,666.7722681034894,-15.52260344860628,716.6005960582378,3.527965376525876e-06,21.913868589310656,6.126448678501268,405.7291862620513,1,0.01,136.56838790574812,Heavy contamination,Unsafe,642.4517172564861,178.44060217916692,3.600367345811908,6.50394719939883,4.0,6.575913141371663,-5.452352602580104,0.001499762434395803,-0.27092053865960597,-0.2676185119196818,0.9635249514557965,134.25419125983274,66.2258361225806,0.002528142091691268,1.074730654433786
Cu,1.7142423186010056,1000,566.8435907092323,-174.7275583698042,593.1621835400576,-17.13173164046499,665.8086692792532,4.202771203666925e-06,26.49057371939825,7.590901916355175,523.3699702551844,2,2.0,0.8571211593005028,Safe,Safe,566.8435907092323,174.7275583698042,3.2441567660797124,6.387152318357751,3.0,6.502503152110738,-5.376360929106433,0.001685879558319452,-0.2990051236942035,-0.2945696189312184,0.9556300223427039,201.08734681192823,68.94700734554308,0.0027982415023986404,1.1224732252897696
Hg,0.4043970886364507,1000,2509.458465142794,-738.6883853255505,2615.920931314954,-16.402407808284565,2942.9036752129136,2.8084088230572573e-06,21.90579875357006,7.243518772190795,482.2872474853325,3,0.006,67.39951477274178,Heavy contamination,Unsafe,2509.458465142794,738.6883853255505,3.3971814299387457,7.869753688590696,3.0,7.987491760296135,-5.55138505799359,0.0003822745512024877,-0.2862760215093925,-0.28238177097892314,0.9593021085241119,158.67506449131844,66.58190067379135,0.008264876646875577,1.1249971816741682
Hg,0.1629506224680351,10,6073.116746427342,-1806.396390081106,6336.072516459568,-16.564657431040462,6524.373097234806,4.269923740360561e-06,27.53797526385613,6.629880611362499,584.3669019934214,3,0.006,27.15843707800585,Heavy contamination,Unsafe,6073.116746427342,1806.396390081106,3.362006688992166,8.75417219260025,1.0,8.783453410209043,-5.3694781830653975,0.00015782647648083045,-0.28910781163660165,-0.28509717737423773,0.9584986173455038,182.57348827801985,88.14139140058924,0.02785857557885266,1.029718817182892
Cd,0.607666625950166,1000,1698.063299318303,-477.26068857310776,1763.8584788324254,-15.698643491296313,1769.004611789166,3.134882645408323e-06,28.41913272284318,6.327627327188631,499.9124622280471,0,0.003,202.55554198338865,Heavy contamination,Unsafe,1698.063299318303,477.26068857310776,3.5579366580380576,7.47582578418802,3.0,7.478737431095082,-5.503640198348965,0.0005669389080814332,-0.2739930170198984,-0.27057765364998404,0.9626981527692204,179.82568083206317,79.00472583159441,0.005545621857145144,1.0029175429987693
Pb,1.0378676922873098,100,987.902691272809,-269.3017344294186,1023.9507564286243,-15.248302027906837,1141.056470536337,2.353922041471911e-06,25.06633642240378,6.080295540057481,541.7950291878678,1,0.01,103.78676922873098,Heavy contamination,Unsafe,987.902691272809,269.3017344294186,3.668385921695801,6.932399847909771,2.0,7.040585837799303,-5.628023465400889,0.0009766094645868154,-0.2661330757255026,-0.26300262267367214,0.9647951183887541,152.4107335547221,89.10669317459512,0.002685957976559628,1.1143665487538132
Cu,2.3132621474157524,1000,395.5782933931314,-91.74205476573349,406.077321228927,-13.057137811148184,429.84171896178754,3.631803312477657e-06,21.07475921347227,6.333491137251873,443.7736984659094,2,2.0,1.1566310737078762,Low contamination,Unsafe,395.5782933931314,91.74205476573349,4.311853428604171,6.0090031458484265,3.0,6.065740781266151,-5.439758115106729,0.0024625851967580953,-0.22789004569118138,-0.22592262598682206,0.9741452494711549,133.4768006982439,70.06778548811496,0.0015611005787665101,1.0585218540643513
Cd,0.3163590216041562,10,3153.889167000389,-917.293343716792,3284.576678378744,-16.216815537072986,3275.02499961937,3.870889018973966e-06,34.15255303449859,6.906569292675316,552.1947129063307,0,0.003,105.45300720138539,Heavy contamination,Unsafe,3153.889167000389,917.293343716792,3.4382558083520687,8.097297464485536,1.0,8.094386076085287,-5.412077099488116,0.0003044532364192795,-0.2830368253104962,-0.279272927240525,0.9602117642012664,235.87697405453315,79.95209914305825,0.012677258307891837,0.997091960488167
Pb,0.7873894186022387,10000,1349.9356974212017,-399.1531295300416,1407.7107685834092,-16.472056274898268,1594.1189084704638,3.2321959025179504e-06,31.600296702251445,6.494353938021212,544.1910620967344,1,0.01,78.73894186022386,Heavy contamination,Unsafe,1349.9356974212017,399.1531295300416,3.381999532378009,7.2504302165782155,4.0,7.3747035632053555,-5.490367980261638,0.0007103731976175744,-0.28749161657076694,-0.28354768496351895,0.9589581379558907,205.22351133090538,83.79448782841537,0.0051525046040846205,1.1324193463928007
Cd,0.9264151780078934,10000,1116.10702842188,-334.1884067858272,1165.0651441540806,-16.668923209039665,1160.3281251323465,1.2264598925388936e-06,32.58321620757681,6.517964354863933,580.8163417082617,0,0.003,308.8050593359645,Heavy contamination,Unsafe,1116.10702842188,334.1884067858272,3.339753880612096,7.061390235121719,4.0,7.057319564620587,-5.910992689619343,0.0008583211033450083,-0.2909275927598412,-0.2868409620377679,0.9579782160870088,212.37624180781043,89.11008253454564,0.0014230959076596736,0.9959341166058405
Hg,0.0958116573272916,1000,10437.582510555329,-3113.818411503032,10892.15285260291,-16.61129155745591,10491.455400027278,1.6795315006432996e-06,25.50302591429344,7.751152733335429,406.7643283438399,3,0.006,15.9686095545486,Moderate contamination,Unsafe,10437.582510555329,3113.818411503032,3.3520202950800146,9.29588969217007,3.0,9.258411744546082,-5.774553342505814,9.180921471928637e-05,-0.28992173068634247,-0.28587722313857533,0.9582662538619302,197.67784902389985,52.47791422584001,0.017620729831940064,0.9632122815389209
Pb,1.2589368616023977,100,782.4368446013407,-220.08943435174172,812.8018054255122,-15.71061060988689,785.6104043379762,2.141190883560913e-06,31.41246545029176,7.030275346922201,489.5001395234903,1,0.01,125.89368616023977,Heavy contamination,Unsafe,782.4368446013407,220.08943435174172,3.5550858990682563,6.701716854077677,2.0,6.667733086884523,-5.669141833231697,0.001230312227807192,-0.27420188264128065,-0.27077872229444927,0.9626416174010894,220.83828144123154,69.62744918208107,0.0016821418357990774,0.9665460867495644
Cd,0.298767504666708,10,3350.9146724558177,-1011.4557264715104,3500.238824522077,-16.796159785754654,3767.9798042232505,2.1305024238059724e-06,27.28059342753792,7.45850394625683,535.831080547926,0,0.003,99.589168222236,Heavy contamination,Unsafe,3350.9146724558177,1011.4557264715104,3.3129622827311067,8.16087213471548,1.0,8.234559634861496,-5.67131416916512,0.0002856947911650727,-0.2931482899524841,-0.28896763254707764,0.9573388675595164,203.4724137355197,71.84162994845633,0.008027690105749588,1.0764922032817732
Cd,0.1350369669931007,100,7379.791417536865,-2205.8409570848944,7702.405838067998,-16.641557138612082,8356.396204393148,3.693683200987483e-06,23.01625232609069,6.071421898056286,419.03278001604303,0,0.003,45.012322331033566,Heavy contamination,Unsafe,7379.791417536865,2205.8409570848944,3.345568225955059,8.949417826680817,2.0,9.030902198760733,-5.432422794065199,0.00012982956507660482,-0.2904499647275472,-0.2863833720865308,0.9581151100949967,139.74137838381594,69.0172396158428,0.030865880280962533,1.0849072848241539
Cu,1.0720376365828528,10,827.5655960572583,-248.97160815286932,864.2058073421117,-16.743818647756665,879.047078866088,1.0733946466945302e-06,21.8663506536082,6.730326711356057,482.1208134297825,2,2.0,0.5360188182914264,Safe,Safe,827.5655960572583,248.97160815286932,3.323935617372912,6.76296740619474,1.0,6.779975404752711,-5.96883616426043,0.0011571317752126311,-0.29223476476017846,-0.2880929589198067,0.9576024472717426,147.16768388385725,71.63408762083832,0.0009435644286473233,1.0171733068637943
Cd,0.2576995948952446,1000,3982.59617532437,-1211.8575107665122,4162.892134335156,-16.92439275030808,4237.491083691795,4.02272710819808e-06,25.17576303983085,6.958338694790884,588.429320613239,0,0.003,85.89986496508152,Heavy contamination,Unsafe,3982.59617532437,1211.8575107665122,3.2863568034512993,8.334205525060996,3.0,8.351962608399154,-5.395371481088942,0.00024021761019264723,-0.29538637739353457,-0.2911095151304118,0.9566897355990271,175.18148613094118,84.56462761279231,0.017046270253114643,1.0179199813370938
Pb,1.8001555317590003,10,563.2738060336734,-143.172926982575,581.1848824465568,-14.261428304577684,601.5194119658908,2.061369899227733e-06,22.063281672127097,6.37283371042037,487.1868981782257,1,0.01,180.01555317590004,Heavy contamination,Unsafe,563.2738060336734,143.172926982575,3.934220092450111,6.366788064719768,1.0,6.401119883876312,-5.6856334385742135,0.0017206228692471797,-0.2489088799519933,-0.24634661242369907,0.969181792311106,140.60562520263147,76.44745183059892,0.0012399540096276534,1.0349880565246272
Pb,0.92371811596554,10,1102.4887078416712,-329.6426275018996,1150.715261385176,-16.646593469030822,1252.4621313104042,2.2400873848644098e-06,34.97403464306103,6.240383082891078,597.0809566961263,1,0.01,92.371811596554,Heavy contamination,Unsafe,1102.4887078416712,329.6426275018996,3.3444967848764446,7.049007641768081,1.0,7.133664706779345,-5.649541209049716,0.0008690247131991443,-0.29053786527557257,-0.2864675898232996,0.9580899331382361,218.25137412700454,95.68017678873447,0.0028056246203688284,1.088420544454813
Cu,2.900918341150591,1000,341.82303694941896,-61.57274593084867,347.3243320454078,-10.211214600455518,345.79733074905363,3.111639311775697e-06,20.73783485348033,7.740607556999685,411.3678122159639,2,2.0,1.4504591705752956,Low contamination,Unsafe,341.82303694941896,61.57274593084867,5.551531473482817,5.853134034378948,3.0,5.848740548074729,-5.506871201829867,0.002879153309265948,-0.17821931540566607,-0.1772773752079048,0.9841609280190896,160.5234411826613,53.144124557875,0.0010759965682658583,0.9956035291614693
Pb,1.3724334394837905,100,691.8769455188408,-240.07292905964889,732.3446722737594,-19.136155454382884,820.4437823451769,1.86370240375583e-06,26.61715399053615,7.878863254199593,543.5659552281783,1,0.01,137.24334394837905,Heavy contamination,Unsafe,691.8769455188408,240.07292905964889,2.8819448666119873,6.597615812750249,2.0,6.71106350220224,-5.7293904693349065,0.001365477264815579,-0.33398891885245285,-0.3278141265290815,0.9447422391573139,209.71291650740733,68.99040351658043,0.0015290630493032312,1.1202973318516403
Hg,0.2464763853959447,1000,4047.887584428085,-1225.5018507852928,4229.331942806714,-16.843738540994057,4228.035618828057,4.537885254302111e-06,26.78140283585576,6.157613396090815,516.2032472496539,3,0.006,41.07939756599078,Heavy contamination,Unsafe,4047.887584428085,1225.5018507852928,3.3030448561386705,8.350035742438205,3.0,8.349729259954886,-5.343050796339178,0.00023644396172321552,-0.29397869588541214,-0.2897625126988761,0.9570985770726199,164.90952486816997,83.83170783237803,0.019186340489343937,0.9996934920225728
Pb,1.370133252004182,10,649.8862803010746,-194.31310735650496,678.3139103793372,-16.64643092382375,779.8210604753618,1.3414751173062611e-06,24.50947892872513,6.698037425084886,500.1079354264251,1,0.01,137.0133252004182,Heavy contamination,Unsafe,649.8862803010746,194.31310735650496,3.3445313552903464,6.521083333507597,1.0,6.6603460076799985,-5.872093755175322,0.0014742436867309565,-0.29053502832652583,-0.2864648717698243,0.9580907458283365,164.16540713393033,74.66484637407386,0.001046110548579079,1.1496462751856416
Pb,1.2750475778394017,1000,898.1387840712584,-246.69401326879924,931.4028192117872,-15.35880399936516,928.9490207989886,2.77752944920426e-06,28.57027348560418,7.916571256288948,594.1694802970019,1,0.01,127.50475778394016,Heavy contamination,Unsafe,898.1387840712584,246.69401326879924,3.6406995539409404,6.837764930764696,3.0,6.835129768299657,-5.556184995834108,0.0010736493162487853,-0.2680616989573951,-0.26486285866899945,0.9642860914156575,226.1786058604483,75.05389151268461,0.0025801832620786515,0.9973654810108128
