Metal_Type,Concentration_mg_L,Frequency_Hz,Real_Impedance_ohm,Imag_Impedance_ohm,Magnitude_ohm,Phase_deg,Charge_Transfer_Resistance_ohm,Double_Layer_Capacitance_F,Temperature_C,pH,Conductivity_uS_cm,Target
Cu,2.6164704200184445,10000,351.77673094219705,-84.08218329120393,361.685888554412,-13.442708141396972,383.0106323145964,3.887638295969217e-06,24.09805259075349,7.65378646765118,525.483022254059,2
Hg,0.4764596116840118,1000,2128.440298270955,-609.9568862405511,2214.1150616840173,-15.990956718994932,2449.874784066688,4.24266309393405e-06,26.13479755600752,6.152202111666725,496.226362165493,3
Hg,0.0825424138660723,100,12135.465523547922,-3611.953463677335,12661.584865134024,-16.574908896954348,13957.7546502193,2.647589913448445e-06,30.48864102868211,6.696990696492006,565.4357413316026,3
Cd,0.9596036865625313,10000,1059.9455098315395,-312.28856108175046,1104.9925923708956,-16.416396623021793,1116.237983100354,3.98567693137642e-06,29.58085113225509,7.64531224542077,566.5738083595979,0
Pb,1.2838648990051178,1000,782.9620752426356,-274.15440552957017,829.5723291790334,-19.29771762379464,872.5125309944062,2.61611980131384e-06,27.98352271515047,7.296847863543157,570.1201096603113,1
Cu,1.5991313559077478,10000,623.4448443272512,-177.81695599009805,648.3072911481213,-15.919040903680932,734.9545499485422,3.713402517820081e-06,31.526158146710515,6.579916643607573,560.6847138196326,2
Cu,1.153724150552327,1000,986.1769140302546,-274.8850764528055,1023.7708293474184,-15.575179160735832,1079.9027181359083,4.0559881972781725e-06,31.36906609409249,7.690670244045284,497.6166954394289,2
Cu,2.001248536140836,10000,558.9008929583456,-169.29160999621203,583.9776171778724,-16.851610335525983,664.5462967192085,4.967706473232444e-06,29.26788731093384,6.986587161125385,476.2876596298015,2
Cu,2.589031088981497,100,422.3862238686653,-91.8241897590946,432.2520143839059,-12.26491589793456,440.5030642010238,2.3815866482543844e-06,31.80485125077238,6.996703782620921,566.2752567428741,2
Hg,0.3681889147700141,100,2721.5869906416974,-799.2794259631601,2836.5266345300074,-16.366531558473714,2761.953082144142,2.644163122298446e-06,25.01395062168814,7.953174678400769,498.04029171125336,3
Hg,0.0726017051587882,10,13824.139037935864,-4135.876243837703,14429.563141153076,-16.656018383423415,16288.855495587755,1.6624802376406855e-06,33.218742924839084,7.894233006472756,449.2742797255964,3
Pb,0.6093527530518552,10000,1666.985292288634,-478.3679734624734,1734.2652284876197,-16.011675163557864,1949.5997101991588,1.816292233607228e-06,29.22365128702911,6.717065366739687,501.4687064644432,1
Cu,1.8057465652652744,10,555.0978063018017,-159.86194486532295,577.658563493346,-16.06580737416087,665.2946988394526,3.773580010393511e-06,32.33545270718646,6.281158257326164,428.3699643838484,2
Cu,1.5905809880958863,10000,613.5228731399658,-233.9130719298968,656.6015847419192,-20.869957405093736,696.8875621038296,4.668182360617905e-06,28.19418657185426,6.651333464556188,538.3258981197598,2
Cd,0.3091458907504431,1000,3230.6728530472124,-979.1846349435708,3375.803553633681,-16.86153142983941,3835.89930433934,2.5784198066449625e-06,23.276573674830207,6.060966520622776,467.1842563247813,0
Hg,0.1764520245089211,1000,5508.74154446617,-1628.679102794894,5744.46072522115,-16.470501989688053,6419.831234393498,1.7193777873421649e-06,28.136151930174627,6.041535773420782,452.1317596894909,3
Cu,2.606965486593769,10,394.1177822485436,-134.38716147652897,416.399730372426,-18.82846433744724,460.6784689848552,2.1403979975319766e-06,25.56667495664882,6.791044272502838,591.301749246949,2
Pb,1.893842080447781,10000,503.6033268329517,-155.5504481546243,527.0789814803103,-17.16460798753098,560.9276444968917,2.8202068192325546e-06,30.46248554055642,7.882039645394468,555.3761991516615,1
Pb,1.1076540417913496,10,982.4424657738756,-315.62946601022406,1031.8988120788547,-17.810663091738927,1057.5727094542617,2.1626013174614736e-06,27.13690687602104,7.742714682464415,557.4139005447863,1
Hg,0.4577499509596237,100,2185.566017595308,-619.9913533745569,2271.8028293684797,-15.837335802202263,2594.0736905593008,1.934316332487465e-06,32.541692073915314,7.022885667835246,524.7443938558367,3
Pb,0.9822435518718228,10,958.6292682635903,-253.9589313307168,991.6981459971712,-14.83788072117221,1041.4773026365492,3.943937955028319e-06,30.17108768482875,7.130452762341662,567.8345621020594,1
Pb,1.2146554795156874,10,820.784705364336,-263.9127895121154,862.1702227681527,-17.824528199506837,909.2356444828596,1.0313796849624928e-06,30.26816649546986,6.011866993492113,551.8324962326762,1
Hg,0.1517130490171999,1000,6539.0847751977335,-1958.7794725515384,6826.159001906714,-16.6755599727623,7122.520629941773,3.156922109345933e-06,23.257330002365972,6.431002311667531,519.7547408267233,3
Cu,2.280952084351688,10,462.08378896324746,-152.23501764425518,486.5150857062684,-18.234636606214195,514.2824662813597,4.175067228119016e-06,34.763746497369354,6.049548253868768,592.2248803703435,2
Cu,2.957962230349618,10000,352.61794590714464,-93.48649099151584,364.8001367511816,-14.848715151674998,385.7996528057753,2.064913145269873e-06,32.62512813907233,7.509079065390775,438.3189899368846,2
Pb,1.4052396440650678,1000,759.5143758021389,-217.6606511957951,790.0874927051373,-15.9911754296087,766.8007858647876,3.413166042448069e-06,31.83507326841042,6.291291592052995,588.6759437989502,1
Pb,1.0367211261703233,10,925.035462964787,-261.2765274571708,961.2263165054084,-15.772347830759166,1088.220633384963,3.675600422474472e-06,24.95322837740041,7.738094204953634,480.287632399773,1
Cu,2.2956348919810567,100,437.3097447343744,-124.55455446615458,454.7017152792652,-15.898012148709675,476.1772942366922,3.620098785620361e-06,28.03447479270848,7.286648627351576,505.6797966802973,2
Hg,0.1053143053094244,10,9427.135097906552,-2769.432405244196,9825.509248959988,-16.371334061793593,10537.545365813105,2.783398536794871e-06,22.05654782111493,6.458837353031427,424.5478639088618,3
Pb,1.832988620398098,10,580.63186305853,-194.74803421777375,612.4215518991039,-18.54181713925075,596.7952377046087,2.386311951503117e-06,28.07713964994059,6.3154406341665,508.0214877843582,1
Cd,0.5527755557018528,10,1834.996057246736,-584.710884262751,1925.90169746184,-17.674178961003253,1836.2393947848748,4.343696292111255e-06,22.188338697249307,7.255249401846106,522.2413503716386,0
Hg,0.2522073839178389,1000,3989.781221838213,-1204.7961705654932,4167.719761541328,-16.802766393672247,4185.511983742682,4.0337838279994575e-06,28.295567659844014,7.801673960564647,599.5403083617048,3
Pb,1.3787971826802787,10000,725.3507828102308,-248.9650001542746,766.8880814207721,-18.94395972569497,827.5651888032468,2.2850206936556502e-06,29.730828202323583,7.436720437828763,595.0384822143053,1
Pb,1.4371757941841037,100,716.5477473971091,-244.81356961925255,757.2148692211424,-18.863092729223496,730.7632708184086,1.4120767777688244e-06,25.85293950874853,6.697093303206755,593.2794583748574,1
Cd,0.1645982256038617,10,6155.616591901781,-1866.7112706544935,6432.435510324609,-16.870102169353054,7274.569113544598,1.2872301817818769e-06,27.4781731749694,7.174767190537295,469.67761202041146,0
Cd,0.7143554991010621,10000,1385.6085222715735,-434.1263347901047,1452.025017535822,-17.39634552627757,1445.1959431877058,1.3771039115957443e-06,33.13480081511879,6.6215233907448425,598.2532997490086,0
Cu,1.4838633606310592,10000,680.8487575177488,-223.34698929432585,716.5465150569794,-18.16166320688099,708.708219135073,3.331477444768172e-06,21.62844717054214,7.998299133557317,491.0956303190222,2
Hg,0.3712786846279654,1000,2639.0882735345726,-781.3621030514635,2752.3287688051905,-16.492585720322705,2734.891380148263,1.2066487033159587e-06,31.875993394994797,7.4976783769237025,570.3672517523801,3
Hg,0.4201406574728885,100,2336.742221859721,-711.146447779623,2442.5587979844995,-16.92670591720167,2343.276553666544,2.3477074998561536e-06,22.561318264942948,7.228763279513507,443.2639938037944,3
Cu,2.6079170151050404,1000,388.33844854042775,-120.09182605957793,406.4834526781015,-17.18397591359881,448.2827961811989,4.012798807656918e-06,20.550619742069426,6.846518285531658,501.16663593132046,2
Hg,0.2986254353335501,10000,3403.873252332964,-1003.2773202098704,3548.650236244097,-16.422659342718898,3999.574579487653,2.1773926660615124e-06,22.78361904117572,7.236304580519114,593.2024192255211,3
Hg,0.284076451539838,10000,3507.3651027449523,-1067.5359813191142,3666.230084891573,-16.928664835374047,3938.1836688576686,4.05323230872052e-06,31.475647849557348,6.683232124934669,589.4062793846855,3
Hg,0.1142941826027352,10000,8737.555866050616,-2626.5576777892798,9123.79787956251,-16.731068967722056,9066.437436834114,3.981868152828222e-06,26.0768911000529,6.057729678916061,536.7469755642853,3
Hg,0.398905767681411,1000,2486.513449590714,-738.6388351553559,2593.903711357685,-16.54447584966064,2628.382964843873,1.983308530532865e-06,33.087807752692726,6.790177044713266,559.5628645106119,3
Hg,0.1721342212010214,100,5782.682240065239,-1773.636028031976,6048.569967314504,-17.051568023344668,6333.108812150294,3.915288720370982e-06,27.87061311773399,7.860961639159734,435.28533932048026,3
Cd,0.5470258805361519,10,1842.8156452608396,-600.5428037572634,1938.2004957080053,-18.049923026585805,2194.552375389392,3.991106553088403e-06,20.33375527889497,7.252602189547732,544.3317098968315,0
Hg,0.1779233418173825,1000,5545.535148632275,-1656.7381980137282,5787.723347005605,-16.633606277190122,5819.874293927815,2.589815702668108e-06,30.7507041440289,6.167911406141803,523.6101616670744,3
Cd,0.2204455266997238,10000,4600.315030950053,-1370.254223673678,4800.051564460588,-16.586739327354643,5273.475360777193,1.841681934966073e-06,21.65349363081849,7.769987226790052,418.3103471502493,0
Hg,0.3333009636012815,1000,2967.020240975329,-848.8216695955505,3086.0504430634765,-15.96506135354995,3227.790595649477,3.085083227567477e-06,31.840694501928866,6.5377496986830295,422.6318013179352,3
Cu,1.1086640696458077,10000,938.081652754498,-278.26259830901324,978.4821208649108,-16.521904941316237,993.9626793181208,4.685590352000786e-06,22.5215382470777,6.487538986165455,421.6887235502524,2
Pb,1.6229678511893,10,552.65522025679,-149.4017717318751,572.493390244555,-15.127436740628037,603.0480847754974,3.558466929728248e-06,25.181695787082703,6.594181937560641,544.8713869659671,1
Cd,0.385828115735005,10,2625.26971222728,-791.4903665399034,2741.9879763163394,-16.77748983927656,2662.657080000904,1.691689990509045e-06,31.419071444380407,7.154404472251915,428.3430416495145,0
Hg,0.0500606118520184,100,20009.381844371244,-5996.870008879671,20888.700574646908,-16.683626553216595,23205.629960215763,3.73102769893408e-06,34.313470362146326,7.089376186867954,493.5464542228941,3
Cu,2.0222582784744594,10000,513.7067812226877,-120.76689753181564,527.7113800304428,-13.229392431142644,538.7039512805686,2.7088121091273387e-06,25.571509259700985,6.982827509245763,471.39636117555153,2
Pb,0.5702778627914047,100,1703.8097299418876,-553.6227753450789,1791.498192358964,-18.000651996498878,1951.0025766846848,3.3661151894214927e-06,32.44100330298404,7.435073727025254,510.1008281540436,1
Cd,0.3485526020388095,100,2881.484825148702,-856.173122393177,3005.991885064018,-16.548218943783482,2920.873784179022,3.936256140092432e-06,22.86188398213758,6.633075462669918,541.2952974438806,0
Pb,1.5604647311835742,10,581.6819241708882,-131.79284264971915,596.4253635458846,-12.766084050825294,692.7946373555469,3.0597894060577797e-06,32.107696553037364,7.564129043144862,536.9445074442664,1
Cu,1.1253792432437315,1000,875.9511781305393,-257.14466905497494,912.9150274213216,-16.36015549851934,909.7655189031334,4.255935898293235e-06,29.862410888843765,6.350643356757198,503.1039831828753,2
Cd,0.8554046431204021,1000,1220.5080317355212,-333.1409502559994,1265.157202986406,-15.267139318735031,1435.9867905278477,3.888622317266511e-06,22.89115260818553,7.565241578154018,492.8669747220771,0
Pb,0.5057298839878747,100,2017.1752371310909,-617.7368141299162,2109.643265774157,-17.026607404550656,2343.7450998425466,3.4602933600740427e-06,24.53755940527117,7.327620210500566,479.5631190244517,1
Hg,0.161070741140856,10,6209.211364562975,-1863.4043592521668,6482.7911871275,-16.704670129476106,7411.140732545252,1.603171263329406e-06,21.97656332895554,7.366416619095171,572.3819896608759,3
Cd,0.7668136505368643,10000,1255.3574781480563,-375.9367493966452,1310.4391773329903,-16.671164857551048,1375.3422011391294,4.343796443646274e-06,25.7445051659647,6.96310679425452,466.170360974529,0
Pb,0.9744052245939602,1000,1058.546460907598,-361.9157598594548,1118.706229148049,-18.87549641386928,1212.5432271224772,4.7436223412792645e-06,23.05472961684916,7.334003065361729,451.873164233499,1
Cu,1.203784776132027,100,831.6823420554451,-272.8682591736375,875.301436621283,-18.164245567379087,893.3450435494645,1.5478604952371794e-06,29.659969304457103,6.159594093118915,548.6630987310542,2
Cu,1.7204678376008558,1000,465.2214732035804,-161.50394354875382,492.4576559578587,-19.144698364933745,482.3758858642745,2.9529645177337222e-06,34.91757656330838,7.7031022340987345,471.9526923393453,2
Cd,0.343353957746073,1000,2951.5778966651087,-869.032047438882,3076.8537143578737,-16.40599211814481,3213.1325227032366,2.0355549678820182e-06,20.180137446263963,6.111094466975292,569.3997199514537,0
Pb,1.7640678532408325,10000,565.6599773107754,-152.2549310795515,585.7924324957313,-15.064886016984923,584.4114941675587,4.0180932297022585e-06,28.11379719930948,6.2974830197429945,465.5777437274289,1
Cd,0.3820131258266288,10,2677.8336628649413,-796.8693700053517,2793.8850940626376,-16.571945216544556,3203.7840927315174,3.8865185440188e-06,28.604998963235147,7.153579416994472,540.3889649149177,0
Cd,0.8100392245984065,10000,1179.744593705733,-337.4413201746058,1227.0549910004383,-15.962072328191873,1202.4538492230145,1.5635404822815949e-06,33.713131845212175,7.478822910913383,409.0218012570672,0
Pb,1.837808217216102,10,385.29122614052994,-118.87035609659446,403.211471190248,-17.146082374333247,430.694847617617,4.508109085046549e-06,27.590080021504065,6.152503128692507,477.112576022064,1
Pb,1.1507261293647943,1000,882.9706986535148,-240.85257620526357,915.230691216913,-15.257678656407348,993.6005442444844,1.7238922559120091e-06,28.15552129467376,7.84152962824464,468.6460349935103,1
Hg,0.4594744147344764,100,2190.9779308752595,-657.1176104099363,2287.3976146471123,-16.695027175376385,2426.7620115737595,4.18903610259243e-06,27.07479201992583,7.947215297601398,563.3357478551846,3
Pb,1.0659770809447893,10000,853.5728918974021,-254.9145866206855,890.8244093277244,-16.627949707221134,966.6176761855404,2.82792143851202e-06,24.03356456842222,7.2119003460154225,593.411080645662,1
Cu,2.9281568329802163,10,292.58678489675054,-93.08788813427338,307.0380784422616,-17.648718157798996,299.3853767822589,2.313089174232605e-06,20.840436998733704,6.9624869107536735,492.1762553385923,2
Cd,0.1803605720730156,1000,5682.209923393135,-1690.973967465212,5928.482316086678,-16.572526255733006,6312.956276574398,1.632957050696854e-06,26.12986523314754,7.482789944559499,564.9672554307516,0
Cd,0.7183173398529185,10,1376.8618338421595,-421.4825264849062,1439.929175210814,-17.02030531451728,1455.9522393191478,1.6704570245865177e-06,20.78887206861018,6.65671470465441,539.938940191473,0
Cu,1.9876280809138571,10,539.6601807310442,-142.3694266753519,558.1237894217838,-14.7786664324073,641.1352975790542,3.6475622188036017e-06,28.257387041988768,6.986528868210213,593.4771975327386,2
Pb,1.0814732081834706,10,892.131616532206,-290.2824677739819,938.1698845695912,-18.02389142303301,1028.1052597515163,3.2017215517884828e-06,24.6094046486344,7.832302053628803,562.221702868565,1
Cu,2.265423757497202,1000,336.90337408301946,-123.04933731946971,358.67119048410285,-20.06402787529625,402.43205615986295,1.4883416866049308e-06,28.00403602288141,7.911310850483067,415.4956131927461,2
Cu,2.4077141832686624,100,406.8187773387616,-108.29709809909838,420.9866732476108,-14.90670647752458,409.8744802134322,1.4507914417533008e-06,22.0144544659278,7.85413823210237,542.6563444764472,2
Hg,0.051963471342639,100,19231.00761807963,-5771.073169715549,20078.270332298234,-16.704084545054602,20327.68727089312,1.2892422990911658e-06,33.98944948609039,6.5248961339276805,507.0999430844747,3
Cu,1.3339061774943974,100,729.6840016049946,-227.98302880456092,764.4704072893725,-17.350932699582145,758.2033486094484,3.975069389494177e-06,33.41781865324902,6.464938080433527,403.2872115864655,2
Cd,0.7417414455708868,10,1342.4466341922105,-384.93283560815394,1396.5443972832832,-15.999702547529123,1345.4415218307245,3.847528340917157e-06,22.849947638034266,6.595329011858628,450.2625917450888,0
Cu,2.3327708271564127,1000,441.8881845279448,-144.71168364010515,464.98025657801526,-18.132837223465327,463.3043599285359,1.2337239634183006e-06,25.151664249410143,6.88262222477692,584.3510490053786,2
Cd,0.9694427546158096,10,1024.0145751117773,-311.20839761954056,1070.260022980526,-16.904557872239927,1163.0298751839273,3.241080302387892e-06,29.202391577779693,6.628334825583927,585.2122745573506,0
Cd,0.7849340112257047,100,1210.7921364432643,-335.2530819315561,1256.3487679054138,-15.47673939821708,1266.7522663912014,1.3387046209707597e-06,21.435293109588592,6.748425591478116,559.7700920401269,0
Cd,0.9556954369582042,100,1070.667693671808,-290.41746118532933,1109.3563954085453,-15.176250142143813,1179.6624026809836,4.614983082435767e-06,25.318517316742263,7.241273904241519,596.3559206555979,0
Pb,1.5538107523022104,1000,546.1104314409127,-132.38516522686726,561.9274288560088,-13.626475376769172,643.0797782018315,4.628469676720531e-06,23.766684302285093,7.525051354187951,561.3090449248409,1
Hg,0.1841234938877494,10,5328.61956041548,-1604.228383663322,5564.866137347196,-16.75488940656093,6067.97396532853,3.792931959252521e-06,33.73275093075045,7.471116396535834,402.04083745704907,3
Cd,0.1948284300257708,10000,5169.680157209048,-1526.289989063025,5390.283300398503,-16.4486434656286,5577.701371639263,4.7047556857578e-06,32.78765954433808,7.628847134158304,457.5668680603024,0
Cd,0.803641477010442,10000,1269.6869875537752,-399.88515282150615,1331.169854605512,-17.481707627471792,1364.2707805547084,4.245812121654763e-06,28.697491119002954,6.064368806430805,406.1248364475526,0
Pb,1.466223832213874,100,679.154338863753,-221.88435915356712,714.4811297959174,-18.09256849790157,741.0573299556463,4.314154303708198e-06,27.80519505307361,6.095467579357512,418.8215937475119,1
Cd,0.1433674111539666,1000,6905.313418546296,-2118.603142616376,7223.00717736453,-17.056415278623337,7149.8187462642445,3.278831402279733e-06,33.96088691818096,7.578765921377259,443.7681633901552,0
Cu,1.720100931801957,10,545.9656867820422,-130.33234199664207,561.3065566281199,-13.42631054774141,615.1942196625645,2.224236792864704e-06,33.98641674468223,7.066157644649264,500.7117092651045,2
Cu,2.913599630968572,10,330.0807181683413,-116.30381243202396,349.9712235209509,-19.40988943145296,354.1206829789561,1.8711964604656865e-06,34.539951880274906,7.15628134752424,569.5064006924035,2
Hg,0.2751805155695905,100,3554.1835210325103,-1068.7857079046942,3711.4045037694814,-16.736664208051412,4160.076096681765,2.308800088155717e-06,21.880683261622814,6.105173720428754,572.3933512314215,3
Cd,0.4894562224177342,100,2006.1322060407783,-620.0461486507991,2099.7675239346686,-17.175093400721078,2309.68113742234,3.513981720356249e-06,22.408367161447558,6.510627602342542,523.2403717114593,0
Pb,1.186549407738941,10,875.3964243259007,-248.7156223311674,910.043054209059,-15.860786849676666,982.2846324959344,1.6906261433295958e-06,30.1510504801983,7.276708609770956,585.6351878132471,1
Cu,1.4177654480103274,10,776.7005557991499,-240.52283995409172,813.0897797403987,-17.20631789081908,833.2757695501829,2.034560946549287e-06,28.12151714914767,7.718363780221352,500.0124653180416,2
Pb,1.0530607562971928,100,928.6410876671372,-304.6886641088001,977.3481732422732,-18.164748203108065,967.6313525673808,2.872243451181858e-06,20.27698857339854,7.833966794362805,577.8072088266404,1
Pb,1.054719883980765,10,985.9434540477652,-286.9497849306084,1026.8518265316377,-16.227151732040216,1138.9918240001473,1.9322003940984623e-06,20.92962553984279,7.000838991670164,490.81305126640245,1
Cu,1.1047100403749448,10000,809.5119066751128,-271.5281724987384,853.8366796462196,-18.542590293936296,888.2626981047923,3.354574678864247e-06,33.32120573388208,7.090948465476395,455.44500148437646,2
Pb,1.6513514427768774,100,638.5371766470006,-208.30926750041,671.6565170434068,-18.06782165427626,667.2394276128156,4.69270411382532e-06,33.03306193309079,7.666099262137981,583.2825836200856,1
Cu,1.833008863807758,10,505.3536781943062,-193.7438857508135,541.2199491245113,-20.97596228233496,525.0801201144311,3.992357462812506e-06,25.35906382994068,7.075249201494709,477.58701513577387,2
Pb,1.733269830224635,100,592.3114949225946,-206.17261072073052,627.1682807898059,-19.19205625779544,611.9052663239445,3.665706456595652e-06,33.36575925395802,7.0337170510746345,500.6808217688923,1
Cu,2.700696002239791,1000,357.8873005048129,-103.79560675703432,372.63500619867045,-16.17338317650641,413.5145250182352,3.330885903935115e-06,28.905126115968528,7.810168075521908,465.77212650613546,2
Cd,0.2907946492287923,100,3504.8735220664453,-1090.752777381992,3670.678415095632,-17.286680358254323,3665.387746596762,2.95179163702826e-06,32.08858470528353,7.57986544211176,532.567520058146,0
Hg,0.3458090669765578,100,2848.047391662494,-884.0371319911827,2982.0958394885192,-17.24440190120643,3148.0278166569287,1.7462554385386389e-06,26.41146606740321,7.818145052722589,599.0062450012072,3
Cu,1.9445636083259636,1000,545.634513464519,-163.73773236201183,569.6727721093191,-16.703808422811043,594.9103692597606,4.578841821707463e-06,21.70097491017363,6.436494109562307,405.1027097729539,2
Cu,2.7603134758429704,10000,348.3023205650895,-115.3628340913879,366.9101933724701,-18.32562744679484,388.67828481029534,1.994144008051345e-06,26.505905939690244,7.048750973310714,579.9696012014203,2
Hg,0.1470833056294043,10,6790.95286222661,-1997.4451259487969,7078.617648111839,-16.39036383503189,7982.296378484982,1.365235510312643e-06,26.85949696995347,7.684944257186716,400.78521139785306,3
Cu,2.355626400620088,1000,415.322839612144,-87.9189209631557,424.52655719851066,-11.952385764277476,487.4019016350982,4.000060716914781e-06,28.264162907609045,6.222295654934218,472.8455762292422,2
Cu,2.2155042445054454,100,409.0808603161908,-140.08270734988028,432.4006419693511,-18.90288629588424,445.9861778222231,1.7024621373246656e-06,21.58374069356642,7.589324308587924,433.72136125790286,2
Pb,0.9429522163577492,10,1059.7941763184283,-306.7955005274589,1103.307380244667,-16.14498605225556,1063.05118892653,2.487583998164704e-06,34.871027945744174,6.3659467668297385,551.4683561345103,1
Hg,0.1114704066430276,1000,8967.858456473637,-2675.3718858045017,9358.42401383368,-16.61136577080756,9732.7159943308,1.1131397131639188e-06,23.6620523121036,7.616237509970642,410.1221681514347,3
Cd,0.6864757844295489,10,1468.7776354353348,-452.58286779108846,1536.9251753332103,-17.125934967325026,1646.8503375381367,1.5482717701617923e-06,22.978286053056397,7.224001875113736,510.6969907168656,0
Cu,2.4771949162646614,10,407.9076616987013,-152.28312923957446,435.4064904471442,-20.47198391878167,453.4109654310273,1.6928145230396483e-06,27.902043782839048,6.386471982969734,458.98522676906254,2
Hg,0.1920323046935075,1000,5247.356887337369,-1574.4530351873718,5478.472110278343,-16.701708174853287,5930.91548748581,1.2176405110007118e-06,28.05812269092333,6.946708358665602,426.7340497729404,3
Pb,1.4672489060334706,10,727.7230509013867,-221.77382876669824,760.7657129097388,-16.948616605654767,750.1479433224224,3.626627826491381e-06,26.597311067498666,7.363810332921544,554.3636424205281,1
Cd,0.4556178168503529,10000,2142.2908163168368,-651.4025348344634,2239.137156152839,-16.9128492921483,2419.304057225729,4.34803118321247e-06,31.578382194878817,7.267705801767085,443.48336685105136,0
Hg,0.3709430974771779,1000,2739.269890798069,-812.934629876131,2857.352314133612,-16.529337839141135,2839.3363067441373,2.493261625463764e-06,27.74981601092904,6.854494392463408,444.7350424109878,3
Cd,0.2792937474046478,10000,3521.1428534226,-1071.3574481668918,3680.523573617172,-16.92312378346782,4049.683283613128,4.498305906872804e-06,29.14543182717476,7.798733057841854,455.0153570275846,0
Cd,0.9011935023725568,100,1139.0323971862197,-364.7496701074488,1196.008830938668,-17.75650275437544,1216.2787525843685,1.853386298240506e-06,30.85619578111678,7.038526828975689,517.3533527656055,0
Cd,0.3586686368190217,10,2819.075713511171,-843.5410546463546,2942.575298846642,-16.65855600510335,3219.3255085868,2.301561694244958e-06,20.375376523458,7.011734597057377,531.9331863381497,0
Cu,1.7355719755123058,100,480.61308323392495,-136.46452311879997,499.61135079745856,-15.851281843130726,485.2140498481455,1.6029479721246736e-06,28.55966273817567,6.124501179882909,403.520504740269,2
Cu,1.1161839041606996,100,900.5586742228604,-293.7005011448592,947.2412100889496,-18.06277588263448,974.0190510057914,3.4822367816759948e-06,33.26291706842554,7.844240779595275,448.3739272227581,2
Pb,0.6672683184819146,10,1475.2226983451746,-424.0049972837308,1534.9469852194875,-16.035583551268974,1683.2392844171377,2.679478363481228e-06,20.260831143881507,6.354233137356746,486.1941685010565,1
Pb,1.2737928540684922,1000,747.1187397438111,-259.5452446786649,790.9172809540127,-19.1569665410981,781.0185825931339,3.453133387367594e-06,26.077731557014417,7.056689386873108,466.3953904322466,1
Hg,0.1704167045275871,10,5935.511973013847,-1792.2158610784668,6200.188712812857,-16.801584792309107,6879.59912828919,4.046699621576735e-06,33.89341175308745,7.60713520280062,576.8341317021773,3
Pb,1.7532203386132916,100,537.695006738849,-166.46867274560685,562.8745324471296,-17.202359431110228,605.5284293073661,3.182812064131794e-06,25.297316034238065,6.430906553911287,557.5417461772838,1
Cd,0.1132240497894584,100,8791.727011818135,-2650.242577798479,9182.496913776153,-16.775292368869998,9824.86355248236,3.510521419607152e-06,26.880932363003613,7.054746579941682,525.1780431077655,0
Cd,0.4411846438047425,1000,2270.4094222747085,-692.4240361534364,2373.6490875015184,-16.96053213423788,2430.9495522387,4.741001257577332e-06,34.72312089566469,6.481369818446682,467.608483199408,0
Cu,1.6746910935381851,10,631.4045355453147,-151.99987101743213,649.4425673579693,-13.535433975880826,692.3289448611436,2.1962572384353725e-06,22.98985788425861,7.519389995599823,540.134468969232,2
Cd,0.1173948678258409,100,8511.177512722958,-2570.370935597665,8890.83513510661,-16.804287318992603,9528.006700267651,2.436655754535813e-06,20.97882783687509,7.128682335746301,568.7276025691589,0
Hg,0.1059657795502296,10000,9495.327382826144,-2799.7737803984046,9899.493690510357,-16.428577279105387,10392.563872346938,3.870813446837348e-06,32.89133886291957,7.711951720790287,518.9660754717974,3
Cd,0.4722784074267717,100,2143.94391333196,-634.440638404967,2235.846691339292,-16.484656058810394,2443.372833424155,3.445222068221547e-06,33.02698011818553,7.789116005754765,556.8922933786758,0
Cd,0.543578126002702,100,1730.7513927343894,-517.384315074077,1806.429326859122,-16.643311441430097,1880.87570693429,1.7141316181588593e-06,27.0811675202002,7.297466964890797,549.8209922799496,0
Hg,0.2319303862646911,1000,4285.16522624908,-1276.0247608069706,4471.116214822291,-16.58233470416672,4458.520027169821,2.504589240041961e-06,27.71310761715929,7.450782492317889,514.3474622320645,3
Pb,1.2964065176181407,10000,743.270879104169,-172.38270874621165,762.9989501951923,-13.057444789992724,775.073029266692,2.8713520524988603e-06,32.537095544267544,7.098440199773727,462.4366433643022,1
Pb,1.3926975123585223,100,741.9990566495139,-242.47157707348316,780.6119815614353,-18.096435089566658,742.8603348508088,2.677559351873558e-06,31.07839247173693,6.768857466134766,549.1564316002543,1
Hg,0.054465719507526,100,18228.931546295946,-5491.087822267511,19038.014360520847,-16.763839079958952,19326.15906534568,1.7130992332881632e-06,23.97723503325516,7.296235846041669,441.35927327152126,3
Cu,1.928190318907008,10000,646.0714899054286,-208.91877090306696,679.0106206122763,-17.919541459284947,742.8423570655116,4.69772036713705e-06,20.25340032607278,7.816577246974658,555.8976692943068,2
Cd,0.9671493167988294,10,1060.517810878327,-317.5124803242069,1107.0285463129617,-16.667375194415953,1228.9625503698596,4.049275046775904e-06,27.195502438003185,6.833360760862876,560.9093384285065,0
Hg,0.2835645260582969,10,3533.978043541242,-1094.708835558624,3699.6470435545207,-17.211241997735396,3677.081213200471,2.925423328431409e-06,32.88368489143462,6.628820052747591,564.4289759140746,3
Cd,0.7097880407130579,100,1467.9496863227143,-439.9381211104421,1532.456143575124,-16.683244244005387,1749.5153531981273,3.720244113227347e-06,33.437520150352434,6.776873877105148,494.58319419569153,0
